2025-07-07 08:48:09,202 p=46657 u=gpadmin n=ansible | Starting galaxy collection install process
2025-07-07 09:34:58,035 p=87684 u=gpadmin n=ansible | PLAY [Configure Ray Head Node] **************************************************************
2025-07-07 09:34:58,045 p=87684 u=gpadmin n=ansible | TASK [Gathering Facts] **********************************************************************
2025-07-07 09:34:59,239 p=87684 u=gpadmin n=ansible | ok: [MASTER]
2025-07-07 09:34:59,274 p=87684 u=gpadmin n=ansible | TASK [ray_head : Ensure Ray temporary directory exists on head node] ************************
2025-07-07 09:34:59,574 p=87684 u=gpadmin n=ansible | ok: [MASTER] => {"changed": false, "gid": 1000, "group": "gpadmin", "mode": "0777", "owner": "gpadmin", "path": "/home/gpadmin/ray_temp", "size": 4096, "state": "directory", "uid": 1000}
2025-07-07 09:34:59,588 p=87684 u=gpadmin n=ansible | TASK [ray_head : Stop and remove existing Ray head container (idempotency)] *****************
2025-07-07 09:35:00,357 p=87684 u=gpadmin n=ansible | changed: [MASTER] => {"changed": true}
2025-07-07 09:35:00,371 p=87684 u=gpadmin n=ansible | TASK [ray_head : Remove old Ray head start script (idempotency)] ****************************
2025-07-07 09:35:00,666 p=87684 u=gpadmin n=ansible | changed: [MASTER] => {"changed": true, "path": "/usr/local/bin/start_ray_head.sh", "state": "absent"}
2025-07-07 09:35:00,680 p=87684 u=gpadmin n=ansible | TASK [ray_head : Copy Ray head start script to head node] ***********************************
2025-07-07 09:35:01,328 p=87684 u=gpadmin n=ansible | changed: [MASTER] => {"changed": true, "checksum": "1b4c6c0e6819c87d86b4155afaa9bf1da31b80a3", "dest": "/usr/local/bin/start_ray_head.sh", "gid": 1000, "group": "gpadmin", "md5sum": "7e29ed567f4095bd1b9c4f0419e3a117", "mode": "0755", "owner": "gpadmin", "size": 1235, "src": "/home/gpadmin/.ansible/tmp/ansible-tmp-1751895300.714191-89025-10361752789290/source", "state": "file", "uid": 1000}
2025-07-07 09:35:01,343 p=87684 u=gpadmin n=ansible | TASK [ray_head : Start Ray head container] **************************************************
2025-07-07 09:35:01,884 p=87684 u=gpadmin n=ansible | changed: [MASTER] => {"changed": true, "cmd": ["/usr/local/bin/start_ray_head.sh"], "delta": "0:00:00.253993", "end": "2025-07-07 09:35:01.839324", "msg": "", "rc": 0, "start": "2025-07-07 09:35:01.585331", "stderr": "", "stderr_lines": [], "stdout": "a30361101b647a4844df2d1a43a87a38488c27b91102898bd4ed0d3a3a4ce25c\nRay head node started on G-K3S-Master with container name ray_head", "stdout_lines": ["a30361101b647a4844df2d1a43a87a38488c27b91102898bd4ed0d3a3a4ce25c", "Ray head node started on G-K3S-Master with container name ray_head"]}
2025-07-07 09:35:01,899 p=87684 u=gpadmin n=ansible | TASK [ray_head : Display Ray head container status] *****************************************
2025-07-07 09:35:02,233 p=87684 u=gpadmin n=ansible | ok: [MASTER] => {"changed": false, "cmd": ["docker", "ps", "-f", "name=ray_head"], "delta": "0:00:00.030974", "end": "2025-07-07 09:35:02.186672", "msg": "", "rc": 0, "start": "2025-07-07 09:35:02.155698", "stderr": "", "stderr_lines": [], "stdout": "CONTAINER ID   IMAGE                  COMMAND                  CREATED        STATUS                  PORTS     NAMES\na30361101b64   rayproject/ray:2.9.0   \"/home/gpadmin/ray_t…\"   1 second ago   Up Less than a second             ray_head", "stdout_lines": ["CONTAINER ID   IMAGE                  COMMAND                  CREATED        STATUS                  PORTS     NAMES", "a30361101b64   rayproject/ray:2.9.0   \"/home/gpadmin/ray_t…\"   1 second ago   Up Less than a second             ray_head"]}
2025-07-07 09:35:02,248 p=87684 u=gpadmin n=ansible | TASK [ray_head : Print Ray head container status] *******************************************
2025-07-07 09:35:02,273 p=87684 u=gpadmin n=ansible | ok: [MASTER] => {
    "msg": "CONTAINER ID   IMAGE                  COMMAND                  CREATED        STATUS                  PORTS     NAMES\na30361101b64   rayproject/ray:2.9.0   \"/home/gpadmin/ray_t…\"   1 second ago   Up Less than a second             ray_head"
}
2025-07-07 09:35:02,291 p=87684 u=gpadmin n=ansible | TASK [ray_head : Wait for a moment to let Ray head node initialize] *************************
2025-07-07 09:35:02,311 p=87684 u=gpadmin n=ansible | Pausing for 10 seconds
2025-07-07 09:35:02,311 p=87684 u=gpadmin n=ansible | (ctrl+C then 'C' = continue early, ctrl+C then 'A' = abort)
2025-07-07 09:35:12,316 p=87684 u=gpadmin n=ansible | ok: [MASTER] => {"changed": false, "delta": 10, "echo": true, "rc": 0, "start": "2025-07-07 09:35:02.310383", "stderr": "", "stdout": "Paused for 10.0 seconds", "stop": "2025-07-07 09:35:12.313752", "user_input": ""}
2025-07-07 09:35:12,332 p=87684 u=gpadmin n=ansible | TASK [ray_head : Check Ray head node status] ************************************************
2025-07-07 09:35:14,426 p=87684 u=gpadmin n=ansible | fatal: [MASTER]: FAILED! => {"changed": false, "cmd": ["docker", "exec", "ray_head", "ray", "status"], "delta": "0:00:01.811723", "end": "2025-07-07 09:35:14.388145", "msg": "non-zero return code", "rc": 1, "start": "2025-07-07 09:35:12.576422", "stderr": "Traceback (most recent call last):\n  File \"/home/ray/anaconda3/bin/ray\", line 8, in <module>\n    sys.exit(main())\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 2498, in main\n    return cli()\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1157, in __call__\n    return self.main(*args, **kwargs)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1078, in main\n    rv = self.invoke(ctx)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1688, in invoke\n    return _process_result(sub_ctx.command.invoke(sub_ctx))\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1434, in invoke\n    return ctx.invoke(self.callback, **ctx.params)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 783, in invoke\n    return __callback(*args, **kwargs)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 1973, in status\n    address = services.canonicalize_bootstrap_address_or_die(address)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/_private/services.py\", line 566, in canonicalize_bootstrap_address_or_die\n    raise ConnectionError(\nConnectionError: Could not find any running Ray instance. Please specify the one to connect to by setting the `--address` flag or `RAY_ADDRESS` environment variable.", "stderr_lines": ["Traceback (most recent call last):", "  File \"/home/ray/anaconda3/bin/ray\", line 8, in <module>", "    sys.exit(main())", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 2498, in main", "    return cli()", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1157, in __call__", "    return self.main(*args, **kwargs)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1078, in main", "    rv = self.invoke(ctx)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1688, in invoke", "    return _process_result(sub_ctx.command.invoke(sub_ctx))", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1434, in invoke", "    return ctx.invoke(self.callback, **ctx.params)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 783, in invoke", "    return __callback(*args, **kwargs)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 1973, in status", "    address = services.canonicalize_bootstrap_address_or_die(address)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/_private/services.py\", line 566, in canonicalize_bootstrap_address_or_die", "    raise ConnectionError(", "ConnectionError: Could not find any running Ray instance. Please specify the one to connect to by setting the `--address` flag or `RAY_ADDRESS` environment variable."], "stdout": "", "stdout_lines": []}
2025-07-07 09:35:14,427 p=87684 u=gpadmin n=ansible | ...ignoring
2025-07-07 09:35:14,442 p=87684 u=gpadmin n=ansible | TASK [ray_head : Print Ray head node status] ************************************************
2025-07-07 09:35:14,486 p=87684 u=gpadmin n=ansible | ok: [MASTER] => {
    "msg": []
}
2025-07-07 09:35:14,545 p=87684 u=gpadmin n=ansible | PLAY [Configure Ray Worker Nodes] ***********************************************************
2025-07-07 09:35:14,554 p=87684 u=gpadmin n=ansible | TASK [Gathering Facts] **********************************************************************
2025-07-07 09:35:15,324 p=87684 u=gpadmin n=ansible | ok: [G-242]
2025-07-07 09:35:15,399 p=87684 u=gpadmin n=ansible | ok: [G-241]
2025-07-07 09:35:15,426 p=87684 u=gpadmin n=ansible | ok: [G-243]
2025-07-07 09:35:15,445 p=87684 u=gpadmin n=ansible | ok: [G-244]
2025-07-07 09:35:15,511 p=87684 u=gpadmin n=ansible | TASK [ray_worker : Ensure Ray temporary directory exists on worker node] ********************
2025-07-07 09:35:15,680 p=87684 u=gpadmin n=ansible | ok: [G-241] => {"changed": false, "gid": 1000, "group": "gpadmin", "mode": "0777", "owner": "gpadmin", "path": "/home/gpadmin/ray_temp", "size": 4096, "state": "directory", "uid": 1000}
2025-07-07 09:35:15,693 p=87684 u=gpadmin n=ansible | ok: [G-242] => {"changed": false, "gid": 1000, "group": "gpadmin", "mode": "0777", "owner": "gpadmin", "path": "/home/gpadmin/ray_temp", "size": 4096, "state": "directory", "uid": 1000}
2025-07-07 09:35:15,709 p=87684 u=gpadmin n=ansible | ok: [G-243] => {"changed": false, "gid": 1000, "group": "gpadmin", "mode": "0777", "owner": "gpadmin", "path": "/home/gpadmin/ray_temp", "size": 4096, "state": "directory", "uid": 1000}
2025-07-07 09:35:15,735 p=87684 u=gpadmin n=ansible | ok: [G-244] => {"changed": false, "gid": 1000, "group": "gpadmin", "mode": "0777", "owner": "gpadmin", "path": "/home/gpadmin/ray_temp", "size": 4096, "state": "directory", "uid": 1000}
2025-07-07 09:35:15,748 p=87684 u=gpadmin n=ansible | TASK [ray_worker : Stop and remove existing Ray worker container (idempotency)] *************
2025-07-07 09:35:16,134 p=87684 u=gpadmin n=ansible | changed: [G-241] => {"changed": true}
2025-07-07 09:35:16,151 p=87684 u=gpadmin n=ansible | changed: [G-243] => {"changed": true}
2025-07-07 09:35:16,170 p=87684 u=gpadmin n=ansible | changed: [G-242] => {"changed": true}
2025-07-07 09:35:16,206 p=87684 u=gpadmin n=ansible | changed: [G-244] => {"changed": true}
2025-07-07 09:35:16,220 p=87684 u=gpadmin n=ansible | TASK [ray_worker : Remove old Ray worker start script (idempotency)] ************************
2025-07-07 09:35:16,378 p=87684 u=gpadmin n=ansible | changed: [G-241] => {"changed": true, "path": "/usr/local/bin/start_ray_worker.sh", "state": "absent"}
2025-07-07 09:35:16,404 p=87684 u=gpadmin n=ansible | changed: [G-242] => {"changed": true, "path": "/usr/local/bin/start_ray_worker.sh", "state": "absent"}
2025-07-07 09:35:16,420 p=87684 u=gpadmin n=ansible | changed: [G-243] => {"changed": true, "path": "/usr/local/bin/start_ray_worker.sh", "state": "absent"}
2025-07-07 09:35:16,446 p=87684 u=gpadmin n=ansible | changed: [G-244] => {"changed": true, "path": "/usr/local/bin/start_ray_worker.sh", "state": "absent"}
2025-07-07 09:35:16,459 p=87684 u=gpadmin n=ansible | TASK [ray_worker : Copy Ray worker start script to worker node] *****************************
2025-07-07 09:35:16,924 p=87684 u=gpadmin n=ansible | changed: [G-242] => {"changed": true, "checksum": "92f939e5cfb91a9ce79a140e19f545977825c01d", "dest": "/usr/local/bin/start_ray_worker.sh", "gid": 1000, "group": "gpadmin", "md5sum": "d6ef0746d839e2dd5a82213555cc02b1", "mode": "0755", "owner": "gpadmin", "size": 1142, "src": "/home/gpadmin/.ansible/tmp/ansible-tmp-1751895316.5302498-89611-120317198854815/source", "state": "file", "uid": 1000}
2025-07-07 09:35:16,926 p=87684 u=gpadmin n=ansible | changed: [G-241] => {"changed": true, "checksum": "92f939e5cfb91a9ce79a140e19f545977825c01d", "dest": "/usr/local/bin/start_ray_worker.sh", "gid": 1000, "group": "gpadmin", "md5sum": "d6ef0746d839e2dd5a82213555cc02b1", "mode": "0755", "owner": "gpadmin", "size": 1142, "src": "/home/gpadmin/.ansible/tmp/ansible-tmp-1751895316.5140283-89609-170921904934792/source", "state": "file", "uid": 1000}
2025-07-07 09:35:16,959 p=87684 u=gpadmin n=ansible | changed: [G-243] => {"changed": true, "checksum": "92f939e5cfb91a9ce79a140e19f545977825c01d", "dest": "/usr/local/bin/start_ray_worker.sh", "gid": 1000, "group": "gpadmin", "md5sum": "d6ef0746d839e2dd5a82213555cc02b1", "mode": "0755", "owner": "gpadmin", "size": 1142, "src": "/home/gpadmin/.ansible/tmp/ansible-tmp-1751895316.5445998-89614-18444695550531/source", "state": "file", "uid": 1000}
2025-07-07 09:35:16,996 p=87684 u=gpadmin n=ansible | changed: [G-244] => {"changed": true, "checksum": "92f939e5cfb91a9ce79a140e19f545977825c01d", "dest": "/usr/local/bin/start_ray_worker.sh", "gid": 1000, "group": "gpadmin", "md5sum": "d6ef0746d839e2dd5a82213555cc02b1", "mode": "0755", "owner": "gpadmin", "size": 1142, "src": "/home/gpadmin/.ansible/tmp/ansible-tmp-1751895316.5635855-89620-150838151048334/source", "state": "file", "uid": 1000}
2025-07-07 09:35:17,009 p=87684 u=gpadmin n=ansible | TASK [ray_worker : Start Ray worker container] **********************************************
2025-07-07 09:35:17,536 p=87684 u=gpadmin n=ansible | changed: [G-242] => {"changed": true, "cmd": ["/usr/local/bin/start_ray_worker.sh"], "delta": "0:00:00.336939", "end": "2025-07-07 13:35:17.522249", "msg": "", "rc": 0, "start": "2025-07-07 13:35:17.185310", "stderr": "", "stderr_lines": [], "stdout": "7fbaa9e64aadb24607a4f8224a8bedbfb5aff1e32f6c98b28a91177565464392\nRay worker node started on g-242 with container name ray_worker", "stdout_lines": ["7fbaa9e64aadb24607a4f8224a8bedbfb5aff1e32f6c98b28a91177565464392", "Ray worker node started on g-242 with container name ray_worker"]}
2025-07-07 09:35:17,538 p=87684 u=gpadmin n=ansible | changed: [G-241] => {"changed": true, "cmd": ["/usr/local/bin/start_ray_worker.sh"], "delta": "0:00:00.348471", "end": "2025-07-07 13:35:17.521956", "msg": "", "rc": 0, "start": "2025-07-07 13:35:17.173485", "stderr": "", "stderr_lines": [], "stdout": "ae21478cc53a1a6958f6260a9fe3bc5f0eff99a14e6e15d42201696da3a9e7dc\nRay worker node started on g-241 with container name ray_worker", "stdout_lines": ["ae21478cc53a1a6958f6260a9fe3bc5f0eff99a14e6e15d42201696da3a9e7dc", "Ray worker node started on g-241 with container name ray_worker"]}
2025-07-07 09:35:17,551 p=87684 u=gpadmin n=ansible | changed: [G-243] => {"changed": true, "cmd": ["/usr/local/bin/start_ray_worker.sh"], "delta": "0:00:00.336156", "end": "2025-07-07 13:35:17.541016", "msg": "", "rc": 0, "start": "2025-07-07 13:35:17.204860", "stderr": "", "stderr_lines": [], "stdout": "28d337ef57bdd2fda6c8b2ae80c42bcbae4915333511a2fd3bb336c0c3406bd6\nRay worker node started on g-243 with container name ray_worker", "stdout_lines": ["28d337ef57bdd2fda6c8b2ae80c42bcbae4915333511a2fd3bb336c0c3406bd6", "Ray worker node started on g-243 with container name ray_worker"]}
2025-07-07 09:35:17,601 p=87684 u=gpadmin n=ansible | changed: [G-244] => {"changed": true, "cmd": ["/usr/local/bin/start_ray_worker.sh"], "delta": "0:00:00.364115", "end": "2025-07-07 13:35:17.587382", "msg": "", "rc": 0, "start": "2025-07-07 13:35:17.223267", "stderr": "", "stderr_lines": [], "stdout": "56ce0f34b799c145f6d7cbea6f63e7201fccaf91624b5cff3bf9f368ff52b913\nRay worker node started on g-244 with container name ray_worker", "stdout_lines": ["56ce0f34b799c145f6d7cbea6f63e7201fccaf91624b5cff3bf9f368ff52b913", "Ray worker node started on g-244 with container name ray_worker"]}
2025-07-07 09:35:17,614 p=87684 u=gpadmin n=ansible | TASK [ray_worker : Display Ray worker container status] *************************************
2025-07-07 09:35:17,799 p=87684 u=gpadmin n=ansible | ok: [G-241] => {"changed": false, "cmd": ["docker", "ps", "-f", "name=ray_worker"], "delta": "0:00:00.036138", "end": "2025-07-07 13:35:17.782658", "msg": "", "rc": 0, "start": "2025-07-07 13:35:17.746520", "stderr": "", "stderr_lines": [], "stdout": "CONTAINER ID   IMAGE                  COMMAND                  CREATED                  STATUS                  PORTS     NAMES\nae21478cc53a   rayproject/ray:2.9.0   \"/home/gpadmin/ray_t…\"   Less than a second ago   Up Less than a second             ray_worker", "stdout_lines": ["CONTAINER ID   IMAGE                  COMMAND                  CREATED                  STATUS                  PORTS     NAMES", "ae21478cc53a   rayproject/ray:2.9.0   \"/home/gpadmin/ray_t…\"   Less than a second ago   Up Less than a second             ray_worker"]}
2025-07-07 09:35:17,823 p=87684 u=gpadmin n=ansible | ok: [G-242] => {"changed": false, "cmd": ["docker", "ps", "-f", "name=ray_worker"], "delta": "0:00:00.040622", "end": "2025-07-07 13:35:17.810808", "msg": "", "rc": 0, "start": "2025-07-07 13:35:17.770186", "stderr": "", "stderr_lines": [], "stdout": "CONTAINER ID   IMAGE                  COMMAND                  CREATED                  STATUS                  PORTS     NAMES\n7fbaa9e64aad   rayproject/ray:2.9.0   \"/home/gpadmin/ray_t…\"   Less than a second ago   Up Less than a second             ray_worker", "stdout_lines": ["CONTAINER ID   IMAGE                  COMMAND                  CREATED                  STATUS                  PORTS     NAMES", "7fbaa9e64aad   rayproject/ray:2.9.0   \"/home/gpadmin/ray_t…\"   Less than a second ago   Up Less than a second             ray_worker"]}
2025-07-07 09:35:17,826 p=87684 u=gpadmin n=ansible | ok: [G-243] => {"changed": false, "cmd": ["docker", "ps", "-f", "name=ray_worker"], "delta": "0:00:00.035327", "end": "2025-07-07 13:35:17.815381", "msg": "", "rc": 0, "start": "2025-07-07 13:35:17.780054", "stderr": "", "stderr_lines": [], "stdout": "CONTAINER ID   IMAGE                  COMMAND                  CREATED                  STATUS                  PORTS     NAMES\n28d337ef57bd   rayproject/ray:2.9.0   \"/home/gpadmin/ray_t…\"   Less than a second ago   Up Less than a second             ray_worker", "stdout_lines": ["CONTAINER ID   IMAGE                  COMMAND                  CREATED                  STATUS                  PORTS     NAMES", "28d337ef57bd   rayproject/ray:2.9.0   \"/home/gpadmin/ray_t…\"   Less than a second ago   Up Less than a second             ray_worker"]}
2025-07-07 09:35:17,854 p=87684 u=gpadmin n=ansible | ok: [G-244] => {"changed": false, "cmd": ["docker", "ps", "-f", "name=ray_worker"], "delta": "0:00:00.046146", "end": "2025-07-07 13:35:17.841359", "msg": "", "rc": 0, "start": "2025-07-07 13:35:17.795213", "stderr": "", "stderr_lines": [], "stdout": "CONTAINER ID   IMAGE                  COMMAND                  CREATED                  STATUS                  PORTS     NAMES\n56ce0f34b799   rayproject/ray:2.9.0   \"/home/gpadmin/ray_t…\"   Less than a second ago   Up Less than a second             ray_worker", "stdout_lines": ["CONTAINER ID   IMAGE                  COMMAND                  CREATED                  STATUS                  PORTS     NAMES", "56ce0f34b799   rayproject/ray:2.9.0   \"/home/gpadmin/ray_t…\"   Less than a second ago   Up Less than a second             ray_worker"]}
2025-07-07 09:35:17,867 p=87684 u=gpadmin n=ansible | TASK [ray_worker : Print Ray worker container status] ***************************************
2025-07-07 09:35:17,898 p=87684 u=gpadmin n=ansible | ok: [G-241] => {
    "msg": "CONTAINER ID   IMAGE                  COMMAND                  CREATED                  STATUS                  PORTS     NAMES\nae21478cc53a   rayproject/ray:2.9.0   \"/home/gpadmin/ray_t…\"   Less than a second ago   Up Less than a second             ray_worker"
}
2025-07-07 09:35:17,938 p=87684 u=gpadmin n=ansible | ok: [G-242] => {
    "msg": "CONTAINER ID   IMAGE                  COMMAND                  CREATED                  STATUS                  PORTS     NAMES\n7fbaa9e64aad   rayproject/ray:2.9.0   \"/home/gpadmin/ray_t…\"   Less than a second ago   Up Less than a second             ray_worker"
}
2025-07-07 09:35:17,940 p=87684 u=gpadmin n=ansible | ok: [G-243] => {
    "msg": "CONTAINER ID   IMAGE                  COMMAND                  CREATED                  STATUS                  PORTS     NAMES\n28d337ef57bd   rayproject/ray:2.9.0   \"/home/gpadmin/ray_t…\"   Less than a second ago   Up Less than a second             ray_worker"
}
2025-07-07 09:35:17,950 p=87684 u=gpadmin n=ansible | ok: [G-244] => {
    "msg": "CONTAINER ID   IMAGE                  COMMAND                  CREATED                  STATUS                  PORTS     NAMES\n56ce0f34b799   rayproject/ray:2.9.0   \"/home/gpadmin/ray_t…\"   Less than a second ago   Up Less than a second             ray_worker"
}
2025-07-07 09:35:17,959 p=87684 u=gpadmin n=ansible | TASK [ray_worker : Wait for a moment to let Ray worker node initialize] *********************
2025-07-07 09:35:17,974 p=87684 u=gpadmin n=ansible | Pausing for 10 seconds
2025-07-07 09:35:17,975 p=87684 u=gpadmin n=ansible | (ctrl+C then 'C' = continue early, ctrl+C then 'A' = abort)
2025-07-07 09:35:27,980 p=87684 u=gpadmin n=ansible | ok: [G-241] => {"changed": false, "delta": 10, "echo": true, "rc": 0, "start": "2025-07-07 09:35:17.973855", "stderr": "", "stdout": "Paused for 10.0 seconds", "stop": "2025-07-07 09:35:27.977154", "user_input": ""}
2025-07-07 09:35:27,992 p=87684 u=gpadmin n=ansible | TASK [ray_worker : Check Ray worker node status] ********************************************
2025-07-07 09:35:29,039 p=87684 u=gpadmin n=ansible | fatal: [G-241]: FAILED! => {"changed": false, "cmd": ["docker", "exec", "ray_worker", "ray", "status"], "delta": "0:00:00.881248", "end": "2025-07-07 13:35:29.022815", "msg": "non-zero return code", "rc": 1, "start": "2025-07-07 13:35:28.141567", "stderr": "Traceback (most recent call last):\n  File \"/home/ray/anaconda3/bin/ray\", line 8, in <module>\n    sys.exit(main())\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 2498, in main\n    return cli()\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1157, in __call__\n    return self.main(*args, **kwargs)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1078, in main\n    rv = self.invoke(ctx)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1688, in invoke\n    return _process_result(sub_ctx.command.invoke(sub_ctx))\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1434, in invoke\n    return ctx.invoke(self.callback, **ctx.params)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 783, in invoke\n    return __callback(*args, **kwargs)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 1973, in status\n    address = services.canonicalize_bootstrap_address_or_die(address)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/_private/services.py\", line 566, in canonicalize_bootstrap_address_or_die\n    raise ConnectionError(\nConnectionError: Could not find any running Ray instance. Please specify the one to connect to by setting the `--address` flag or `RAY_ADDRESS` environment variable.", "stderr_lines": ["Traceback (most recent call last):", "  File \"/home/ray/anaconda3/bin/ray\", line 8, in <module>", "    sys.exit(main())", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 2498, in main", "    return cli()", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1157, in __call__", "    return self.main(*args, **kwargs)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1078, in main", "    rv = self.invoke(ctx)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1688, in invoke", "    return _process_result(sub_ctx.command.invoke(sub_ctx))", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1434, in invoke", "    return ctx.invoke(self.callback, **ctx.params)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 783, in invoke", "    return __callback(*args, **kwargs)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 1973, in status", "    address = services.canonicalize_bootstrap_address_or_die(address)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/_private/services.py\", line 566, in canonicalize_bootstrap_address_or_die", "    raise ConnectionError(", "ConnectionError: Could not find any running Ray instance. Please specify the one to connect to by setting the `--address` flag or `RAY_ADDRESS` environment variable."], "stdout": "", "stdout_lines": []}
2025-07-07 09:35:29,039 p=87684 u=gpadmin n=ansible | ...ignoring
2025-07-07 09:35:29,062 p=87684 u=gpadmin n=ansible | fatal: [G-243]: FAILED! => {"changed": false, "cmd": ["docker", "exec", "ray_worker", "ray", "status"], "delta": "0:00:00.874895", "end": "2025-07-07 13:35:29.051077", "msg": "non-zero return code", "rc": 1, "start": "2025-07-07 13:35:28.176182", "stderr": "Traceback (most recent call last):\n  File \"/home/ray/anaconda3/bin/ray\", line 8, in <module>\n    sys.exit(main())\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 2498, in main\n    return cli()\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1157, in __call__\n    return self.main(*args, **kwargs)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1078, in main\n    rv = self.invoke(ctx)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1688, in invoke\n    return _process_result(sub_ctx.command.invoke(sub_ctx))\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1434, in invoke\n    return ctx.invoke(self.callback, **ctx.params)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 783, in invoke\n    return __callback(*args, **kwargs)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 1973, in status\n    address = services.canonicalize_bootstrap_address_or_die(address)\n  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/_private/services.py\", line 566, in canonicalize_bootstrap_address_or_die\n    raise ConnectionError(\nConnectionError: Could not find any running Ray instance. Please specify the one to connect to by setting the `--address` flag or `RAY_ADDRESS` environment variable.", "stderr_lines": ["Traceback (most recent call last):", "  File \"/home/ray/anaconda3/bin/ray\", line 8, in <module>", "    sys.exit(main())", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 2498, in main", "    return cli()", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1157, in __call__", "    return self.main(*args, **kwargs)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1078, in main", "    rv = self.invoke(ctx)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1688, in invoke", "    return _process_result(sub_ctx.command.invoke(sub_ctx))", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 1434, in invoke", "    return ctx.invoke(self.callback, **ctx.params)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/click/core.py\", line 783, in invoke", "    return __callback(*args, **kwargs)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/scripts/scripts.py\", line 1973, in status", "    address = services.canonicalize_bootstrap_address_or_die(address)", "  File \"/home/ray/anaconda3/lib/python3.8/site-packages/ray/_private/services.py\", line 566, in canonicalize_bootstrap_address_or_die", "    raise ConnectionError(", "ConnectionError: Could not find any running Ray instance. Please specify the one to connect to by setting the `--address` flag or `RAY_ADDRESS` environment variable."], "stdout": "", "stdout_lines": []}
2025-07-07 09:35:29,062 p=87684 u=gpadmin n=ansible | ...ignoring
